Clave Municipio,"Clave 
Estado",Region,Estado,Municipio,Poblacion,Poblacion Adulta,Poblacion Adulta Mujeres,Poblacion Adulta Hombres,Tipo de poblacion,PA Sucursales banca comercial,PA Sucursales banca de desarrollo,PA Sucursales Socap,PA Sucursales Sofipo,"PA Total
Sucursales",PA Corresponsales,PA Cajeros,PA Terminales punto de venta,PA Establecimientos con TPV,PA Contratos que utilizan banca movil,ID Sucursales banca comercial,ID Sucursales banca de desarrollo,ID Sucursales Socap,ID Sucursales Sofipo,"ID Total
Sucursales",ID Corresponsales,ID Cajeros,ID Terminales punto de venta,ID Establecimientos con TPV,ID Contratos que utilizan banca movil,Cable coaxial,DSL,Fibra optica,Creditos bienestar,Crédictos household
20320,20,Sur,Oaxaca,San Pedro Molinos,701.1105444,518.8259868,294.5400128,224.285974,Rural,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,693.8742646,0,0,0,1,0
20114,20,Sur,Oaxaca,San Baltazar Yatzachi El Bajo,617.6245945,489.3661274,268.8400693,220.5260581,Rural,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,694.7763259,0,0,0,1,1
7039,7,Sur,Chiapas,Huitiupán,26073.34302,17973.01718,9008.651005,8964.366173,Semi-urbano,0,0,0,0,0,0,0,8,8,1249,0,0,0,0,0,0,0,4.451116872,4.451116872,694.9306216,0,0,0,8,0
13027,13,Centro Sur y Oriente,Hidalgo,Huehuetla,24940.56138,18158.31714,9549.816211,8608.500933,Semi-urbano,0,0,0,0,0,3,2,0,0,1265,0,0,0,0,0,1.652135479,1.101423653,0,0,696.6504605,0,51,2,35,0
20445,20,Sur,Oaxaca,Santa María Yosoyúa,1987.10671,1405.829776,730.9442498,674.8855261,Rural,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,697.0971997,0,0,0,0,0
32040,32,Occidente y Bajío,Zacatecas,Sain Alto,23698.46128,16856.26014,8898.869854,7957.390287,Semi-urbano,0,0,1,0,1,9,1,14,13,1176,0,0,0.593251404,0,0.593251404,5.339262639,0.593251404,8.30551966,7.712268256,697.6636515,0,349,0,18,6
20503,20,Sur,Oaxaca,Santiago Zoochila,340.5919033,257.7378832,141.0505933,116.68729,Rural,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,698.3839462,0,0,0,2,0
31092,31,Sur,Yucatán,Tixcacalcupul,7620.51398,5436.450771,2726.473411,2709.97736,En Transición,0,0,0,0,0,0,0,1,1,380,0,0,0,0,0,0,0,1.8394354,1.8394354,698.9854522,0,0,0,2,6
20115,20,Sur,Oaxaca,San Bartolo Coyotepec,9468.739422,6939.240211,3774.452394,3164.787818,En Transición,1,0,0,0,1,1,1,4,4,486,1.441079959,0,0,0,1.441079959,1.441079959,1.441079959,5.764319836,5.764319836,700.3648601,0,607,5,110,0
7033,7,Sur,Chiapas,Francisco León,7995.276565,5539.197131,2767.86109,2771.33604,En Transición,0,0,0,0,0,0,0,1,1,388,0,0,0,0,0,0,0,1.805315782,1.805315782,700.4625234,0,0,0,0,0
16002,16,Occidente y Bajío,Michoacán,Aguililla,16372.22194,11880.22149,6049.713778,5830.507716,Semi-urbano,0,0,0,0,0,5,1,15,14,833,0,0,0,0,0,4.208675741,0.841735148,12.62602722,11.78429207,701.1653784,0,245,0,36,0
21014,21,Centro Sur y Oriente,Puebla,Amixtlán,5286.842748,3834.034132,2093.266326,1740.767806,En Transición,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,701.6108639,0,0,0,1,1
31069,31,Sur,Yucatán,Sotuta,9372.552879,6911.819572,3383.239034,3528.580538,En Transición,0,0,1,0,1,2,0,1,1,486,0,0,1.446797026,0,1.446797026,2.893594052,0,1.446797026,1.446797026,703.1433546,0,0,0,22,0
12009,12,Sur,Guerrero,Atlamajalcingo del Monte,6232.605988,4264.887978,2314.547788,1950.34019,En Transición,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,703.4182411,0,0,0,2,8
5023,5,Noreste,Coahuila,Ocampo,12237.87664,8945.209079,4411.036677,4534.172402,En Transición,0,0,0,0,0,4,3,10,6,630,0,0,0,0,0,4.47166742,3.353750565,11.17916855,6.707501129,704.2876186,0,1905,5,3,0
30043,30,Centro Sur y Oriente,Veracruz,Comapa,20985.44962,15463.89367,7646.552372,7817.341297,Semi-urbano,0,0,1,0,1,2,0,3,3,1091,0,0,0.646667664,0,0.646667664,1.293335329,0,1.940002993,1.940002993,705.5144217,0,67,0,25,0
20569,20,Sur,Oaxaca,Santa Inés de Zaragoza,1635.163713,1216.709149,676.8547206,539.8544279,Rural,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,706.8246352,0,0,0,0,0
30163,30,Centro Sur y Oriente,Veracruz,Tenochtitlán,5543.438837,4086.834664,2149.377342,1937.457322,En Transición,0,0,0,0,0,0,0,1,1,289,0,0,0,0,0,0,0,2.446881468,2.446881468,707.1487442,0,0,0,1,0
21092,21,Centro Sur y Oriente,Puebla,Juan N. Méndez,5609.863804,4009.023407,2080.55247,1928.470937,En Transición,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,708.4019503,0,0,0,8,4
30056,30,Centro Sur y Oriente,Veracruz,Chiconamel,6820.45806,5124.132087,2715.015683,2409.116404,En Transición,0,0,0,0,0,0,0,3,3,363,0,0,0,0,0,0,0,5.854650015,5.854650015,708.4126518,0,0,0,32,0
31011,31,Sur,Yucatán,Celestún,7975.45236,5811.396748,2862.602809,2948.793939,En Transición,0,0,0,0,0,6,1,14,8,412,0,0,0,0,0,10.32454031,1.720756719,24.09059406,13.76605375,708.9517681,0,0,0,56,6
20365,20,Sur,Oaxaca,Santa Catarina Lachatao,1418.365394,1070.567223,559.9042371,510.6629855,Rural,0,0,0,0,0,0,0,1,1,76,0,0,0,0,0,0,0,9.340842676,9.340842676,709.9040434,0,0,0,0,4
12026,12,Sur,Guerrero,Cuetzala del Progreso,9277.760414,6761.4074,3549.266559,3212.140841,En Transición,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,709.9113714,0,92,0,0,0
31073,31,Sur,Yucatán,Tahdziú,5192.735635,3569.572687,1765.711053,1803.861633,En Transición,0,0,0,0,0,1,0,4,4,255,0,0,0,0,0,2.80145577,0,11.20582308,11.20582308,714.3712214,0,0,0,4,0
12010,12,Sur,Guerrero,Atlixtac,28408.62118,19232.69253,10305.21385,8927.478684,Semi-urbano,0,0,0,0,0,1,1,1,1,1374,0,0,0,0,0,0.519947999,0.519947999,0.519947999,0.519947999,714.4085508,0,0,0,4,0
16104,16,Occidente y Bajío,Michoacán,Villamar,18028.81769,13383.59551,7125.200281,6258.395232,Semi-urbano,0,0,2,0,2,4,0,2,2,957,0,0,1.49436674,0,1.49436674,2.98873348,0,1.49436674,1.49436674,715.0544852,684,423,0,15,2
32054,32,Occidente y Bajío,Zacatecas,Villa Hidalgo,20144.28367,14303.02594,7479.123759,6823.902181,Semi-urbano,0,0,0,0,0,1,0,12,9,1025,0,0,0,0,0,0.699152756,0,8.389833068,6.292374801,716.6315745,0,3494,0,53,1
20167,20,Sur,Oaxaca,San José del Peñasco,2324.008389,1617.453734,842.8260515,774.6276825,Rural,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,717.1766188,0,0,0,6,4
8047,8,Noroeste,Chihuahua,Moris,5846.666068,4252.739682,2063.592186,2189.147495,En Transición,0,0,0,0,0,1,0,1,1,305,0,0,0,0,0,2.351425375,0,2.351425375,2.351425375,717.1847393,0,0,0,4,1
20118,20,Sur,Oaxaca,San Bartolomé Quialana,2611.993027,1839.154107,1165.287885,673.8662224,Rural,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,717.7212584,0,0,0,1,3
21109,21,Centro Sur y Oriente,Puebla,Pahuatlán,23443.72743,16672.05915,8769.728303,7902.330851,Semi-urbano,0,0,0,0,0,2,2,4,4,1199,0,0,0,0,0,1.199611866,1.199611866,2.399223733,2.399223733,719.1673139,0,0,0,26,1
30024,30,Centro Sur y Oriente,Veracruz,Tlaltetela,16003.17438,11658.94685,5903.255718,5755.691127,Semi-urbano,0,1,0,0,1,2,0,3,3,839,0,0.857710403,0,0,0.857710403,1.715420806,0,2.57313121,2.57313121,719.6190283,0,1,0,9,0
14081,14,Occidente y Bajío,Jalisco,Santa María de los Ángeles,3900.426528,2931.305098,1587.953122,1343.351976,Rural,0,0,0,0,0,0,0,1,1,211,0,0,0,0,0,0,0,3.411449735,3.411449735,719.8158942,0,0,0,0,1
20504,20,Sur,Oaxaca,Nuevo Zoquiápam,1821.217049,1264.16804,676.5041542,587.6638863,Rural,0,0,1,0,1,0,0,0,0,91,0,0,7.910340778,0,7.910340778,0,0,0,0,719.8410108,0,0,0,0,1
20555,20,Sur,Oaxaca,Trinidad Zaachila,2644.958662,1957.331446,1072.657875,884.6735708,Rural,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,720.3685421,0,0,0,1,5
29046,29,Centro Sur y Oriente,Tlaxcala,Emiliano Zapata,4809.267595,3389.975472,1796.35641,1593.619062,Rural,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,722.7190934,671,9510,5044,3,0
30079,30,Centro Sur y Oriente,Veracruz,Ixhuacán de los Reyes,11790.67722,8578.053298,4318.873327,4259.17997,En Transición,0,0,0,0,0,4,1,1,1,620,0,0,0,0,0,4.663062657,1.165765664,1.165765664,1.165765664,722.7747118,0,0,0,87,38
21043,21,Centro Sur y Oriente,Puebla,Cuetzalan del Progreso,51329.80644,36808.7574,19368.19845,17440.55895,Urbano,2,1,2,0,5,15,5,71,69,2672,0.543348959,0.271674479,0.543348959,0,1.358372396,4.075117189,1.358372396,19.28888803,18.74553907,725.9142086,0,890,0,22,1
30078,30,Centro Sur y Oriente,Veracruz,Ixcatepec,13017.91377,10005.3909,5093.286783,4912.104121,En Transición,0,0,0,0,0,2,3,3,3,727,0,0,0,0,0,1.9989224,2.9983836,2.9983836,2.9983836,726.6082925,0,257,0,29,0
21058,21,Centro Sur y Oriente,Puebla,Chilchotla,20856.71484,14497.26068,7405.56952,7091.691163,Semi-urbano,0,0,0,0,0,2,1,4,4,1054,0,0,0,0,0,1.379570971,0.689785486,2.759141942,2.759141942,727.0339018,0,33,0,6,0
16097,16,Occidente y Bajío,Michoacán,Turicato,32669.79884,23560.59966,12566.42337,10994.17629,Semi-urbano,0,0,1,0,1,3,1,15,15,1714,0,0,0.424437414,0,0.424437414,1.273312243,0.424437414,6.366561214,6.366561214,727.4857281,0,0,0,0,1
14099,14,Occidente y Bajío,Jalisco,Tolimán,10726.0229,7830.887933,4023.577842,3807.310091,En Transición,0,0,2,0,2,1,2,0,1,570,0,0,2.553988791,0,2.553988791,1.276994395,2.553988791,0,1.276994395,727.8868053,0,0,0,0,9
20364,20,Sur,Oaxaca,Santa Catarina Juquila,15565.17921,10932.20128,5788.882228,5143.319048,Semi-urbano,0,0,1,0,1,4,4,17,17,796,0,0,0.914728859,0,0.914728859,3.658915436,3.658915436,15.5503906,15.5503906,728.1241718,0,239,1,70,1
11045,11,Occidente y Bajío,Guanajuato,Xichú,12193.42278,8699.726691,4704.508969,3995.217722,En Transición,0,0,2,0,2,1,2,4,3,636,0,0,2.298922795,0,2.298922795,1.149461397,2.298922795,4.59784559,3.448384192,731.0574488,0,0,0,0,1
8018,8,Noroeste,Chihuahua,Cusihuiriachi,6188.323721,4689.743302,2268.882961,2420.860342,En Transición,0,0,0,0,0,0,0,20,11,343,0,0,0,0,0,0,0,42.6462574,23.45544157,731.3833144,0,0,0,1,0
30168,30,Centro Sur y Oriente,Veracruz,Tequila,16842.74983,11880.06979,6160.470309,5719.599482,Semi-urbano,0,0,1,0,1,1,3,2,2,871,0,0,0.841745897,0,0.841745897,0.841745897,2.52523769,1.683491794,1.683491794,733.1606761,1398,3324,81,31,2
20074,20,Sur,Oaxaca,Santa Catarina Quioquitani,544.1404101,381.5978435,204.2448631,177.3529804,Rural,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,733.7567672,0,0,0,0,0
20131,20,Sur,Oaxaca,San Dionisio Ocotepec,11884.55615,8432.335088,4656.27891,3776.056178,En Transición,0,0,1,0,1,0,0,11,10,619,0,0,1.185911126,0,1.185911126,0,0,13.04502239,11.85911126,734.0789871,0,0,3,23,0
12071,12,Sur,Guerrero,Xochistlahuaca,30660.81448,21577.82352,11423.46707,10154.35645,Semi-urbano,0,0,1,0,1,2,0,5,5,1584,0,0,0.46343877,0,0.46343877,0.926877541,0,2.317193852,2.317193852,734.0870123,0,394,0,17,0
14092,14,Occidente y Bajío,Jalisco,Teocuitatlán de Corona,11599.71379,8774.265981,4520.805426,4253.460555,En Transición,0,1,2,0,3,2,0,4,4,646,0,1.139696474,2.279392948,0,3.419089422,2.279392948,0,4.558785896,4.558785896,736.2439222,0,0,0,4,1
13047,13,Centro Sur y Oriente,Hidalgo,Pacula,5582.116594,4094.965866,2234.371741,1860.594125,En Transición,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,737.4908848,0,0,0,13,2
21150,21,Centro Sur y Oriente,Puebla,Huehuetlán El Grande,7771.206235,5659.415411,2955.018095,2704.397316,En Transición,0,0,0,0,0,6,0,0,1,418,0,0,0,0,0,10.60180171,0,0,1.766966952,738.592186,0,0,0,5,14
20287,20,Sur,Oaxaca,San Miguel Tulancingo,320.7104178,257.2232294,162.0886209,95.13460849,Rural,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,738.6580149,0,0,0,0,0
20117,20,Sur,Oaxaca,San Bartolomé Loxicha,2412.634,1703.807699,921.9904166,781.8172821,Rural,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,739.5200767,0,0,0,0,0
10025,10,Noroeste,Durango,San Bernardo,3307.3067,2609.473813,1261.949233,1347.52458,Rural,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,739.6127106,0,0,0,0,0
24052,24,Noreste,San Luis Potosí,Villa Juárez,10591.06604,7877.65816,4062.199757,3815.458404,En Transición,0,0,0,0,0,2,1,1,1,584,0,0,0,0,0,2.538825574,1.269412787,1.269412787,1.269412787,741.3370676,0,0,0,12,1
20121,20,Sur,Oaxaca,San Bartolo Soyaltepec,605.1834415,471.0840684,267.2515595,203.8325089,Rural,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,742.9671761,0,0,0,0,0
20026,20,Sur,Oaxaca,Chalcatongo de Hidalgo,9210.65093,6672.223849,3678.590585,2993.633264,En Transición,0,0,0,0,0,3,1,34,31,496,0,0,0,0,0,4.496252026,1.498750675,50.95752296,46.46127094,743.380335,0,0,0,41,1
13071,13,Centro Sur y Oriente,Hidalgo,Tlahuiltepa,10230.82605,7675.770786,3921.237825,3754.532961,En Transición,0,0,0,0,0,0,0,1,1,572,0,0,0,0,0,0,0,1.302800758,1.302800758,745.2020337,0,0,0,1,19
20288,20,Sur,Oaxaca,San Miguel Yotao,614.5187729,442.4764381,237.1241417,205.3522964,Rural,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,745.8024238,0,0,0,0,0
20469,20,Sur,Oaxaca,Santiago Juxtlahuaca,33866.08521,23488.67645,12945.67979,10542.99666,Semi-urbano,5,0,0,1,6,5,5,43,43,1754,2.128685288,0,0,0.425737058,2.554422346,2.128685288,2.128685288,18.30669348,18.30669348,746.742799,0,1318,14,25,0
11040,11,Occidente y Bajío,Guanajuato,Tierra Blanca,20039.07623,14164.39264,7583.841801,6580.550838,Semi-urbano,0,0,1,1,2,2,1,4,5,1062,0,0,0.705995679,0.705995679,1.411991358,1.411991358,0.705995679,2.823982716,3.529978395,749.7674112,4499,4756,177,20,3
15080,15,Centro Sur y Oriente,México,Sultepec,29359.91612,21054.26609,11165.4265,9888.839587,Semi-urbano,0,1,0,0,1,1,1,7,6,1581,0,0.474963124,0,0,0.474963124,0.474963124,0.474963124,3.32474187,2.849778746,750.9166995,0,674,0,0,0
20281,20,Sur,Oaxaca,San Miguel Tecomatlán,346.6889539,279.2873629,139.035004,140.2523589,Rural,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,751.9137201,0,0,0,0,24
8030,8,Noroeste,Chihuahua,Guazapares,10536.36759,7348.691098,3646.549664,3702.141434,En Transición,0,0,0,0,0,1,0,38,32,553,0,0,0,0,0,1.360786549,0,51.70988887,43.54516957,752.5149617,0,162,0,23,0
30140,30,Centro Sur y Oriente,Veracruz,San Andrés Tenejapan,3070.782636,2163.396095,1157.307939,1006.088156,Rural,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,753.4450136,0,0,0,4,0
20548,20,Sur,Oaxaca,Tepelmeme Villa de Morelos,1880.733462,1350.87852,751.8907207,598.9877996,Rural,0,0,1,0,1,0,0,3,2,102,0,0,7.402590129,0,7.402590129,0,0,22.20777039,14.80518026,755.0641932,0,0,0,0,0
13011,13,Centro Sur y Oriente,Hidalgo,Atlapexco,20505.57754,15104.41863,8055.654006,7048.764622,Semi-urbano,0,1,0,0,1,8,2,14,14,1141,0,0.662057921,0,0,0.662057921,5.296463371,1.324115843,9.268810899,9.268810899,755.4080882,0,289,0,0,355
10026,10,Noroeste,Durango,San Dimas,21624.6506,15458.44847,7733.287232,7725.161237,Semi-urbano,0,0,1,0,1,8,4,7,6,1168,0,0,0.646895451,0,0.646895451,5.175163611,2.587581805,4.528268159,3.881372708,755.5738872,0,251,0,2,0
21120,21,Centro Sur y Oriente,Puebla,San Antonio Cañada,5993.616283,4154.52762,2295.304006,1859.223615,En Transición,0,0,0,0,0,0,0,2,2,314,0,0,0,0,0,0,0,4.814025041,4.814025041,755.8019315,0,0,0,2,0
24014,24,Noreste,San Luis Potosí,Coxcatlán,17420.6759,12932.42389,6568.685044,6363.738842,Semi-urbano,0,0,1,0,1,2,0,11,11,978,0,0,0.77325025,0,0.77325025,1.5465005,0,8.505752748,8.505752748,756.2387443,0,0,0,1,0
10034,10,Noroeste,Durango,Tamazula,28703.33467,20251.06332,9796.662672,10454.40065,Semi-urbano,1,1,0,0,2,4,1,23,17,1532,0.493801231,0.493801231,0,0,0.987602462,1.975204925,0.493801231,11.35742832,8.39462093,756.5034862,0,0,0,3,0
21172,21,Centro Sur y Oriente,Puebla,Tetela de Ocampo,28479.80047,20388.57291,10873.18611,9515.386798,Semi-urbano,1,1,0,0,2,5,3,15,13,1545,0.490470816,0.490470816,0,0,0.980941633,2.452354082,1.471412449,7.357062247,6.376120614,757.7774115,0,874,0,8,1
30122,30,Centro Sur y Oriente,Veracruz,Pajapan,17906.63536,13039.28822,6663.324756,6375.963466,Semi-urbano,0,0,0,0,0,7,0,6,6,989,0,0,0,0,0,5.368391189,0,4.601478162,4.601478162,758.4769837,0,0,0,73,7
14010,14,Occidente y Bajío,Jalisco,Atemajac de Brizuela,7328.607509,5247.953944,2665.056064,2582.89788,En Transición,0,0,1,0,1,2,2,8,7,399,0,0,1.905504527,0,1.905504527,3.811009055,3.811009055,15.24403622,13.33853169,760.2963064,546,170,0,3,4
21216,21,Centro Sur y Oriente,Puebla,Zoquiapan,2777.756875,2049.950048,1098.685028,951.2650198,Rural,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,760.9941528,0,0,0,7,1
4011,4,Sur,Campeche,Candelaria,48894.54218,35475.32364,17580.28665,17895.03699,Semi-urbano,2,0,0,1,3,12,2,93,84,2701,0.563772165,0,0,0.281886082,0.845658247,3.382632988,0.563772165,26.21540566,23.67843092,761.3743084,0,711,0,139,5
21100,21,Centro Sur y Oriente,Puebla,Naupan,10383.73706,7354.834219,4042.999705,3311.834514,En Transición,0,0,0,0,0,1,0,0,0,560,0,0,0,0,0,1.359649953,0,0,0,761.4039737,0,0,0,9,0
28028,28,Noreste,Tamaulipas,Nuevo Morelos,3827.340619,2875.735566,1421.858869,1453.876698,Rural,0,0,0,0,0,1,0,3,3,219,0,0,0,0,0,3.477371187,0,10.43211356,10.43211356,761.54429,0,0,0,23,4
12032,12,Sur,Guerrero,General Heliodoro Castillo,38286.71157,26171.84153,13412.86025,12758.98128,Semi-urbano,0,1,0,0,1,2,3,7,7,1996,0,0.382090041,0,0,0.382090041,0.764180082,1.146270123,2.674630286,2.674630286,762.6517216,0,131,0,115,1
8063,8,Noroeste,Chihuahua,Temósachi,6585.496089,5017.972777,2480.852258,2537.120518,En Transición,0,0,0,0,0,2,1,9,8,383,0,0,0,0,0,3.985673277,1.992836638,17.93552975,15.94269311,763.2564325,0,0,0,9,1
12002,12,Sur,Guerrero,Ahuacuotzingo,26778.41664,18307.2429,10030.34734,8276.895556,Semi-urbano,0,0,0,0,0,4,0,1,1,1399,0,0,0,0,0,2.184927585,0,0.546231896,0.546231896,764.1784227,0,158,0,1,15
20158,20,Sur,Oaxaca,San Jacinto Tlacotepec,2396.87456,1714.086984,876.3375182,837.7494662,Rural,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,764.2552635,0,0,0,0,1
20296,20,Sur,Oaxaca,San Pablo Macuiltianguis,883.5649702,680.1724537,370.4852312,309.6872225,Rural,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,764.5119957,0,0,0,0,0
20037,20,Sur,Oaxaca,Mesones Hidalgo,4790.585641,3292.406274,1922.403128,1370.003146,Rural,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,765.3976424,0,0,0,8,0
16057,16,Occidente y Bajío,Michoacán,Nocupétaro,7976.545446,5681.602922,2910.667251,2770.935672,En Transición,0,0,0,0,0,4,2,7,4,435,0,0,0,0,0,7.040266725,3.520133363,12.32046677,7.040266725,765.6290064,0,0,0,1,0
32052,32,Occidente y Bajío,Zacatecas,Villa García,20148.90568,14465.12765,7445.267754,7019.859899,Semi-urbano,0,0,0,0,0,3,2,14,14,1108,0,0,0,0,0,2.073953353,1.382635569,9.678448981,9.678448981,765.9801051,0,0,0,16,7
31019,31,Sur,Yucatán,Chemax,38705.32661,27023.46651,13626.37765,13397.08887,Semi-urbano,1,1,2,0,4,9,0,7,7,2070,0.37004875,0.37004875,0.7400975,0,1.480195,3.330438749,0,2.590341249,2.590341249,766.0009123,878,74,0,3,3
20384,20,Sur,Oaxaca,Santa Cruz Xitla,5004.319972,3602.979036,1890.133077,1712.84596,En Transición,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,766.0327668,0,6,0,6,0
30162,30,Centro Sur y Oriente,Veracruz,Tenampa,7084.750221,5181.384621,2685.634608,2495.750012,En Transición,0,0,0,0,0,0,0,4,2,397,0,0,0,0,0,0,0,7.719944171,3.859972086,766.204459,0,0,0,7,0
30064,30,Centro Sur y Oriente,Veracruz,Chumatlán,4423.087402,3226.74277,1666.283687,1560.459082,Rural,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,768.576914,0,0,0,16,3
20442,20,Sur,Oaxaca,Santa María Yalina,396.260654,299.2005516,170.1237255,129.0768262,Rural,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,768.7151602,0,0,0,2,7
16058,16,Occidente y Bajío,Michoacán,Nuevo Parangaricutiro,21460.82992,15157.96005,8003.949713,7154.010338,Semi-urbano,0,1,2,0,3,5,2,33,31,1168,0,0.65971938,1.319438759,0,1.979158139,3.298596898,1.319438759,21.77073952,20.45130077,770.5522353,0,1105,0,1,4
20362,20,Sur,Oaxaca,Santa Catarina Cuixtla,1557.427102,1180.480083,662.9400312,517.540052,Rural,0,0,0,0,0,0,0,1,1,91,0,0,0,0,0,0,0,8.47112979,8.47112979,770.8728109,0,0,0,6,3
20394,20,Sur,Oaxaca,Santa María Alotepec,2940.870027,2190.064715,1127.786471,1062.278244,Rural,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,771.6666949,0,0,0,2,0
21187,21,Centro Sur y Oriente,Puebla,Tlaxco,5749.679194,4196.334772,2192.518448,2003.816323,En Transición,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,772.1023646,0,1509,19,0,24
13014,13,Centro Sur y Oriente,Hidalgo,Calnali,17979.20904,13341.90457,7065.033018,6276.871556,Semi-urbano,0,0,1,0,1,3,1,8,9,1033,0,0,0.749518177,0,0.749518177,2.248554532,0.749518177,5.99614542,6.745663597,774.2522773,0,0,0,2,0
20004,20,Sur,Oaxaca,Asunción Cuyotepeji,1218.295645,891.0451783,496.1762529,394.8689254,Rural,0,0,0,0,0,1,0,0,0,69,0,0,0,0,0,11.2227755,0,0,0,774.3715098,0,0,0,0,0
16094,16,Occidente y Bajío,Michoacán,Tlazazalca,6840.520799,5268.132658,2741.132432,2527.000226,En Transición,0,0,1,0,1,1,1,5,4,408,0,0,1.898205806,0,1.898205806,1.898205806,1.898205806,9.491029032,7.592823226,774.467969,705,0,0,5,3
20404,20,Sur,Oaxaca,Santa María Chachoápam,767.4140257,580.873554,317.414479,263.459075,Rural,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,774.6952791,0,0,0,1,0
20491,20,Sur,Oaxaca,Santiago Textitlán,4384.987929,2953.628323,1571.853732,1381.774591,Rural,0,0,0,0,0,1,0,1,1,229,0,0,0,0,0,3.385666342,0,3.385666342,3.385666342,775.3175923,0,0,0,0,0
13033,13,Centro Sur y Oriente,Hidalgo,Juárez Hidalgo,3440.64404,2564.798072,1353.765011,1211.033061,Rural,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,775.8895414,0,0,0,1,13
20023,20,Sur,Oaxaca,Cuilápam de Guerrero,21723.56413,15566.9785,8350.119181,7216.859316,Semi-urbano,0,1,0,0,1,4,1,7,6,1208,0,0.642385419,0,0,0.642385419,2.569541675,0.642385419,4.496697931,3.854312512,776.0015858,0,0,0,71,4
24050,24,Noreste,San Luis Potosí,Villa de Reyes,53423.8208,37764.88242,19371.0729,18393.80952,Urbano,3,1,2,1,7,8,38,127,78,2931,0.79438881,0.26479627,0.52959254,0.26479627,1.853573889,2.118370159,10.06225826,33.62912628,20.65410905,776.1178672,0,1244,0,50,0
20456,20,Sur,Oaxaca,Santiago Cacaloxtepec,1797.570136,1312.393097,699.1655624,613.2275348,Rural,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,784.8258286,0,0,0,1,0
20101,20,Sur,Oaxaca,San Andrés Zabache,736.7986399,535.0933733,312.5704668,222.5229064,Rural,0,0,0,0,0,1,0,0,0,42,0,0,0,0,0,18.68832712,0,0,0,784.9097391,0,0,0,4,2
8007,8,Noroeste,Chihuahua,Balleza,20257.29001,14371.23117,7251.473313,7119.75786,Semi-urbano,0,0,0,0,0,5,1,21,14,1130,0,0,0,0,0,3.479173037,0.695834607,14.61252675,9.741684503,786.2931063,0,0,0,1,13
32027,32,Occidente y Bajío,Zacatecas,Melchor Ocampo,2834.016374,2091.345475,993.7080893,1097.637385,Rural,0,0,0,0,0,0,0,1,1,165,0,0,0,0,0,0,0,4.781610749,4.781610749,788.9657735,2290,3788,7413,0,2
14113,14,Occidente y Bajío,Jalisco,San Gabriel,17683.61279,12997.68557,6565.052068,6432.633503,Semi-urbano,1,0,4,0,5,6,1,34,27,1026,0.769367742,0,3.077470968,0,3.84683871,4.616206453,0.769367742,26.15850323,20.77292904,789.3713034,0,777,0,4,0
20271,20,Sur,Oaxaca,San Miguel Mixtepec,3934.104481,2681.121875,1419.837339,1261.284536,Rural,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,790.7137755,0,0,0,1,0
